"study_name","feature_id","species","n_control","n_crc","mean_control","mean_crc","median_control","median_crc","diff_mean","p_value","fdr","direction"
"GuptaA_2019","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis","Bacteroides intestinalis",30,30,-4.91228520769956,-2.65427482366912,-5,-3.30594939921474,2.25801038403044,3.75305157782658e-05,0.00138623468906038,"enriched_in_crc"
"GuptaA_2019","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ruminis","Ligilactobacillus ruminis",30,30,-1.80535313136691,-4.12713568943658,-0.781258230683494,-5,-2.32178255806967,4.88804819858836e-05,0.00150551884516522,"depleted_in_crc"
"GuptaA_2019","k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula","Veillonella parvula",30,30,-4.50496986972197,-2.22780966775112,-5,-1.11527748235786,2.27716020197085,0.000129519362174575,0.00361037244162973,"enriched_in_crc"
"GuptaA_2019","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa","Butyricimonas virosa",30,30,-4.64764605399709,-2.70973283575327,-5,-1.8567706423412,1.93791321824382,0.000140663861362197,0.00361037244162973,"enriched_in_crc"
"GuptaA_2019","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii","Faecalibacterium prausnitzii",30,30,0.0358450436541792,-1.70560583952894,0.231707473447094,-0.481886164468776,-1.74145088318312,0.000267044263297955,0.005874973792555,"depleted_in_crc"
"GuptaA_2019","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus","Odoribacter splanchnicus",30,30,-2.6738155573356,-1.11158606471781,-1.65206346720767,-0.179115935469673,1.5622294926178,0.000253780050711137,0.005874973792555,"enriched_in_crc"
"GuptaA_2019","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis","Bifidobacterium adolescentis",30,30,-0.964954506715508,-3.20083633557019,-0.196132238079231,-5,-2.23588182885469,0.000339231823153996,0.00653021259571442,"depleted_in_crc"
"GuptaA_2019","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis","Parabacteroides distasonis",30,30,-2.56604990052414,-0.883262710801869,-1.42573908301674,0.0997446745460266,1.68278718972227,0.000321888949241856,0.00653021259571442,"enriched_in_crc"
"GuptaA_2019","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis","Roseburia intestinalis",30,30,-3.05970722357761,-4.74687693524521,-5,-5,-1.6871697116676,0.000490656948869082,0.00888954942656926,"depleted_in_crc"
"GuptaA_2019","k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila","Akkermansia muciniphila",30,30,-4.11110028973169,-1.89223474819448,-5,-1.18984100843669,2.21886554153721,0.000531306300769357,0.00909124114649788,"enriched_in_crc"
"GuptaA_2019","k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii","Megasphaera elsdenii",30,30,-1.47801516088974,-3.67539612430074,-0.784932528619377,-5,-2.197380963411,0.000600412206808518,0.00970455068922666,"depleted_in_crc"
"GuptaA_2019","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae","Enterocloster bolteae",30,30,-5,-3.52386339708405,-5,-5,1.47613660291595,0.00066167391062909,0.00970455068922666,"enriched_in_crc"
"HanniganGD_2017","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis","Roseburia faecis",28,27,-3.56968683887128,-1.88399213550406,-5,-0.388244837819919,1.68569470336722,0.0110176590358743,0.603755256088651,"enriched_in_crc"
"HanniganGD_2017","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus","[Ruminococcus] gnavus",28,27,-3.08663862179115,-1.61844565121462,-5,-0.442095978942434,1.46819297057653,0.0316491627508937,0.603755256088651,"enriched_in_crc"
"HanniganGD_2017","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis","Bifidobacterium adolescentis",28,27,-4.11706985010987,-2.77500211161632,-5,-5,1.34206773849355,0.0604076251762909,0.603755256088651,"enriched_in_crc"
"HanniganGD_2017","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_257","Blautia sp. CAG:257",28,27,-3.7077714373275,-2.38579143763266,-5,-1.09636748391576,1.32197999969484,0.043437529815607,0.603755256088651,"enriched_in_crc"
"HanniganGD_2017","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans","Ruthenibacterium lactatiformans",28,27,-0.908963707181585,-2.17609765855224,-0.445667542909514,-0.802306024916076,-1.26713395137065,0.0446134898122879,0.603755256088651,"depleted_in_crc"
"HanniganGD_2017","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius","Streptococcus salivarius",28,27,-1.08844162149715,-2.24265019237126,-0.544913606133671,-1.42113167133397,-1.1542085708741,0.0519284926812629,0.603755256088651,"depleted_in_crc"
"HanniganGD_2017","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis","Bacteroides uniformis",28,27,-1.53667827704043,-2.6169143983399,-0.657436434536516,-1.66334017654558,-1.08023612129946,0.0976264533935596,0.603755256088651,"depleted_in_crc"
"HanniganGD_2017","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis","Streptococcus parasanguinis",28,27,-1.80879380421741,-2.82399497215607,-0.954522170672086,-2.32239304727951,-1.01520116793866,0.133309804669036,0.603755256088651,"depleted_in_crc"
"HanniganGD_2017","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis","Gemmiger formicilis",28,27,-2.07575710383176,-3.05782360770926,-1.24608447292039,-5,-0.982066503877497,0.0849958081974975,0.603755256088651,"depleted_in_crc"
"HanniganGD_2017","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Monoglobus|s__Monoglobus_pectinilyticus","Monoglobus pectinilyticus",28,27,-2.7957435910949,-3.74479851383777,-5,-5,-0.949054922742863,0.109861311302348,0.603755256088651,"depleted_in_crc"
"HanniganGD_2017","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron","Bacteroides thetaiotaomicron",28,27,-3.43247239514127,-4.291847292024,-5,-5,-0.859374896882729,0.0962723789105268,0.603755256088651,"depleted_in_crc"
"HanniganGD_2017","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_424","Firmicutes bacterium CAG:424",28,27,-4.82989844466834,-3.98682293492207,-5,-5,0.843075509746265,0.0390028829162385,0.603755256088651,"enriched_in_crc"
"HanniganGD_2017","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta","Eggerthella lenta",28,27,-1.46108279820644,-2.27029694928372,-0.375770828867126,-0.982799656476165,-0.809214151077282,0.175765481306348,0.603755256088651,"depleted_in_crc"
"HanniganGD_2017","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110","Firmicutes bacterium CAG:110",28,27,-4.21977623885127,-5,-5,-5,-0.780223761148731,0.0237143367933274,0.603755256088651,"depleted_in_crc"
"HanniganGD_2017","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii","Bacteroides eggerthii",28,27,-3.88037735781609,-4.62581787318065,-5,-5,-0.745440515364554,0.0944235972262716,0.603755256088651,"depleted_in_crc"
"HanniganGD_2017","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei","Phocaeicola dorei",28,27,-3.55028513710774,-4.28604570320539,-5,-5,-0.735760566097649,0.161096563231081,0.603755256088651,"depleted_in_crc"
"HanniganGD_2017","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_biformis","Holdemanella biformis",28,27,-4.04407735003908,-4.77808805478618,-5,-5,-0.734010704747093,0.0648759773807548,0.603755256088651,"depleted_in_crc"
"HanniganGD_2017","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae","Parabacteroides merdae",28,27,-4.01705941472899,-3.33857582933492,-5,-5,0.678483585394069,0.205994157425699,0.603755256088651,"enriched_in_crc"
"HanniganGD_2017","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum","Bifidobacterium pseudocatenulatum",28,27,-3.40034600396651,-4.06464779131968,-5,-5,-0.664301787353168,0.31449322791693,0.603755256088651,"depleted_in_crc"
"HanniganGD_2017","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens","Bacteroides xylanisolvens",28,27,-4.20747169206687,-4.82512026202937,-5,-5,-0.617648569962505,0.102447306569043,0.603755256088651,"depleted_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli","Escherichia coli",24,29,-1.70369190021517,-0.122730684393624,-1.29611113066684,-0.0239206794939525,1.58096121582154,0.00309203730867701,0.448345409758167,"enriched_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_145","Firmicutes bacterium CAG:145",24,29,-4.60653738559798,-3.24656850772938,-5,-3.38721614328026,1.3599688778686,0.00273422146876744,0.448345409758167,"enriched_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis","Enorma massiliensis",24,29,-3.79408650912654,-4.72191118595861,-5,-5,-0.927824676832065,0.002654412844875,0.448345409758167,"depleted_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens","Lachnospira eligens",24,29,-1.31383725576293,-3.00444494599375,-0.590377275503002,-2.56863623584101,-1.69060769023082,0.00444534270289997,0.483431018940371,"depleted_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_sp_CAG_357","Dialister sp. CAG:357",24,29,-3.45859224218703,-4.81773257640831,-5,-5,-1.35914033422129,0.0102461410885582,0.633992714551047,"depleted_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii","Ruminococcus bromii",24,29,-1.94121866825478,-3.17176673567615,-0.888602637238543,-5,-1.23054806742138,0.0810494789749001,0.633992714551047,"depleted_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis","Bifidobacterium adolescentis",24,29,-1.95776022830788,-3.06517872729138,-0.408139264942966,-5,-1.1074184989835,0.0493046274174579,0.633992714551047,"depleted_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa_group",NA,24,29,-4.95503411474802,-3.87043559949972,-5,-5,1.0845985152483,0.0375488863918541,0.633992714551047,"enriched_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum","[Clostridium] symbiosum",24,29,-4.25278435099333,-3.1692086096514,-5,-5,1.08357574134194,0.0455735360040431,0.633992714551047,"enriched_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_279","Prevotella sp. CAG:279",24,29,-5,-3.9526053331593,-5,-5,1.0473946668407,0.0202238169597503,0.633992714551047,"enriched_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius","Streptococcus salivarius",24,29,-3.32206606336545,-4.36549511598358,-4.02775866392492,-5,-1.04342905261813,0.0182231136488188,0.633992714551047,"depleted_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale","[Eubacterium] rectale",24,29,-1.6106356316686,-2.635259764607,-0.794040538669759,-2.30016227413275,-1.0246241329384,0.150982467535855,0.633992714551047,"depleted_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis","Parasutterella excrementihominis",24,29,-2.22477005708959,-3.24876509557463,-1.60233505650524,-5,-1.02399503848503,0.110523094191392,0.633992714551047,"depleted_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi","Eisenbergiella tayi",24,29,-4.30615163133248,-3.30260465795249,-5,-2.74472749489669,1.00354697337999,0.0289115978916187,0.633992714551047,"enriched_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis","Bacteroides fragilis",24,29,-3.41133766697433,-2.42270296654111,-5,-1.77443228656053,0.988634700433223,0.136224907501298,0.633992714551047,"enriched_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae","Gordonibacter pamelaeae",24,29,-2.70601561885128,-3.66078805218982,-2.15950654015026,-5,-0.954772433338539,0.0264963487134144,0.633992714551047,"depleted_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110","Firmicutes bacterium CAG:110",24,29,-2.85530563500404,-3.80204945089585,-5,-5,-0.946743815891805,0.133746191418495,0.633992714551047,"depleted_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii","Anaerobutyricum hallii",24,29,-3.22825654432298,-4.16669549779276,-2.8310608110994,-5,-0.938438953469781,0.0525588896696267,0.633992714551047,"depleted_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens","Adlercreutzia equolifaciens",24,29,-3.1119037231724,-4.02941439137692,-2.23054355304816,-5,-0.917510668204521,0.0494319184033671,0.633992714551047,"depleted_in_crc"
"ThomasAM_2018a","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum","Bifidobacterium pseudocatenulatum",24,29,-3.59288955012073,-4.50152628597188,-5,-5,-0.908636735851152,0.069323491681973,0.633992714551047,"depleted_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_micra","Parvimonas micra",28,32,-5,-3.25105696274899,-5,-3.97733851060667,1.74894303725101,2.08936083023409e-05,0.0105094849760775,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_morbillorum","Gemella morbillorum",28,32,-5,-3.4103002967187,-5,-5,1.5896997032813,4.45819104587307e-05,0.0112123504803708,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis","Peptostreptococcus stomatis",28,32,-5,-3.28127458383949,-5,-5,1.71872541616051,9.3075142231288e-05,0.015605598847446,"enriched_in_crc"
"ThomasAM_2018b","k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii","Methanobrevibacter smithii",28,32,-3.62486244494942,-1.64538201648234,-5,-0.352736929169935,1.97948042846708,0.000928212534333012,0.116722726192376,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii","Sanguibacteroides justesenii",28,32,-5,-4.01304494440263,-5,-5,0.986955055597369,0.00275947276540467,0.27760296019971,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_diversum","Mogibacterium diversum",28,32,-3.25086703201449,-2.36529845226154,-2.7564025213043,-1.89347499611388,0.885568579752946,0.00930971730535063,0.534264127145682,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus","Odoribacter splanchnicus",28,32,-1.15939526305458,-0.481225428679202,-0.670981344333337,-0.445041912708617,0.678169834375381,0.00853264089559445,0.534264127145682,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_nodatum","[Eubacterium] nodatum",28,32,-5,-4.36214316555344,-5,-5,0.63785683444656,0.00955939790121499,0.534264127145682,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_pumilum","Mogibacterium pumilum",28,32,-5,-4.50617378569931,-5,-5,0.493826214300693,0.00955939790121499,0.534264127145682,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus_group",NA,28,32,-3.95568685711999,-2.79005085560602,-5,-2.11470432162564,1.16563600151397,0.0114289041150527,0.574873876987151,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei","Phocaeicola dorei",28,32,-0.994349296115851,-2.35980652401625,-0.257053051652231,-1.6634701838506,-1.3654572279004,0.0156586810989501,0.588188402484957,"depleted_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei","Solobacterium moorei",28,32,-4.65737510962522,-3.72169855206791,-5,-5,0.935676557557316,0.0187097702579708,0.588188402484957,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D5","Ruminococcaceae bacterium D5",28,32,-4.79295745206671,-3.97460319439058,-5,-5,0.818354257676133,0.0180380502611579,0.588188402484957,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_stercorea","Prevotella stercorea",28,32,-5,-4.25324916453849,-5,-5,0.746750835461514,0.0174783721696394,0.588188402484957,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum","Fusobacterium nucleatum",28,32,-5,-4.41143971226249,-5,-5,0.588560287737513,0.0174783721696394,0.588188402484957,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans","Ruthenibacterium lactatiformans",28,32,-1.63074867769744,-1.15789923863159,-1.42050297411611,-1.05456859907774,0.472849439065848,0.018102982852633,0.588188402484957,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum","Eubacterium ventriosum",28,32,-3.3029106373858,-1.77977663221577,-5,-1.1429901255046,1.52313400517003,0.0208466405216912,0.616815304847687,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli","Escherichia coli",28,32,-2.48950240664724,-1.08129274089726,-1.57868995158155,-0.686338864342192,1.40820966574998,0.0309303605659312,0.638850576195719,"enriched_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum","Bifidobacterium pseudocatenulatum",28,32,-2.65970117242537,-3.78784992607969,-1.98481349800883,-5,-1.12814875365432,0.0483202754121654,0.638850576195719,"depleted_in_crc"
"ThomasAM_2018b","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum","[Eubacterium] siraeum",28,32,-3.11778162314433,-1.99270074316748,-5,-0.834371400012597,1.12508087997685,0.0741799247404691,0.638850576195719,"enriched_in_crc"
"ThomasAM_2019_c","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_morbillorum","Gemella morbillorum",40,40,-4.86079862554578,-3.07376441228915,-5,-2.56167173320752,1.78703421325664,1.31529284162433e-06,0.000682636984803025,"enriched_in_crc"
"ThomasAM_2019_c","k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_micra","Parvimonas micra",40,40,-4.36018458677204,-2.63520221119154,-5,-2.17026533917835,1.7249823755805,6.15181468776617e-06,0.00159639591147532,"enriched_in_crc"
"ThomasAM_2019_c","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii","Alistipes shahii",40,40,-3.74294895040397,-2.00791647772625,-5,-1.09524195950111,1.73503247267772,2.70667547004543e-05,0.00468254856317859,"enriched_in_crc"
"ThomasAM_2019_c","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis","Peptostreptococcus stomatis",40,40,-4.73956883671676,-3.38444678258623,-5,-5,1.35512205413053,0.000237546212564662,0.0308216210802649,"enriched_in_crc"
"ThomasAM_2019_c","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans","Ruthenibacterium lactatiformans",40,40,-2.07649343301899,-1.09165782917616,-1.50372765918058,-0.787237281647137,0.984835603842831,0.000370701894371236,0.0384788566357343,"enriched_in_crc"
"ThomasAM_2019_c","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis","Anaerotruncus colihominis",40,40,-4.42465923115715,-3.14061287983856,-5,-2.77152865762506,1.28404635131859,0.000613896978582815,0.0531020886474135,"enriched_in_crc"
"ThomasAM_2019_c","k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrionaceae_unclassified|s__Desulfovibrionaceae_bacterium","Desulfovibrionaceae bacterium",40,40,-5,-4.24456355264516,-5,-5,0.755436447354842,0.00319729813901703,0.20742471676873,"enriched_in_crc"
"ThomasAM_2019_c","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter|s__Catabacter_hongkongensis","Christensenella hongkongensis",40,40,-4.88421289111535,-4.21820201648247,-5,-5,0.666010874632884,0.00296294409779476,0.20742471676873,"enriched_in_crc"
"ThomasAM_2019_c","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens","Collinsella aerofaciens",40,40,-1.70851391564198,-0.555802403542914,-0.37326383010066,0.0669016839376207,1.15271151209906,0.0103304189239525,0.291797959209049,"enriched_in_crc"
"ThomasAM_2019_c","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_stercorea","Prevotella stercorea",40,40,-4.56901013080436,-3.47509926157438,-5,-5,1.09391086922998,0.008649239295816,0.291797959209049,"enriched_in_crc"
